名称,日期,时间,数值
下游闸外水位,2023/10/01,17:38:03,5.3
下游闸内水位,2023/10/01,17:41:11,5.2
下游闸外水位,2023/10/01,17:41:11,5.3
内河侧水位,2023/10/01,18:00:00,4.5
长江侧水位,2023/10/01,18:00:00,5.6
下游闸内水位,2023/10/01,18:22:07,5.7
下游闸外水位,2023/10/01,18:22:07,5.7
上游闸内水位,2023/10/01,18:24:44,5.7
上游闸外水位,2023/10/01,18:24:44,4.6
上游闸内水位,2023/10/01,18:28:23,4.7
上游闸外水位,2023/10/01,18:28:23,4.6
内河侧水位,2023/10/01,19:00:00,4.8
长江侧水位,2023/10/01,19:00:00,5.9
下游闸内水位,2023/10/01,20:02:05,5.0
下游闸外水位,2023/10/01,20:02:05,5.9
下游闸内水位,2023/10/01,20:05:04,5.7
下游闸外水位,2023/10/01,20:05:04,5.9
下游闸内水位,2023/10/01,20:42:17,5.7
下游闸外水位,2023/10/01,20:42:17,5.7
上游闸内水位,2023/10/01,20:44:56,5.7
上游闸外水位,2023/10/01,20:44:56,4.9
上游闸内水位,2023/10/01,20:47:48,5.1
上游闸外水位,2023/10/01,20:47:48,4.9
内河侧水位,2023/10/01,21:00:00,4.9
长江侧水位,2023/10/01,21:00:00,5.5
下游闸内水位,2023/10/01,21:36:16,5.4
下游闸外水位,2023/10/01,21:36:16,5.4
下游闸内水位,2023/10/01,22:17:51,5.2
下游闸外水位,2023/10/01,22:17:51,5.2
上游闸内水位,2023/10/01,22:20:30,5.2
上游闸外水位,2023/10/01,22:20:30,4.8
内河侧水位,2023/10/01,23:00:00,4.7
长江侧水位,2023/10/01,23:00:00,5.0
下游闸内水位,2023/10/02,1:06:09,4.6
下游闸外水位,2023/10/02,1:06:09,4.5
上游闸内水位,2023/10/02,1:08:52,4.6
上游闸外水位,2023/10/02,1:08:52,4.5
上游闸内水位,2023/10/02,1:10:23,4.5
上游闸外水位,2023/10/02,1:10:23,4.5
上游闸内水位,2023/10/02,1:51:09,4.4
上游闸外水位,2023/10/02,1:51:09,4.4
上游闸内水位,2023/10/02,1:52:39,4.4
上游闸外水位,2023/10/02,1:52:39,4.4
下游闸内水位,2023/10/02,1:55:00,4.4
下游闸外水位,2023/10/02,1:55:00,4.4
内河侧水位,2023/10/02,2:00:00,4.4
长江侧水位,2023/10/02,2:00:00,4.4
上游闸内水位,2023/10/02,3:22:21,4.2
上游闸外水位,2023/10/02,3:22:21,4.2
下游闸内水位,2023/10/01,12:28:09,4.6
下游闸外水位,2023/10/01,12:28:09,4.6
上游闸内水位,2023/10/01,12:30:58,4.6
上游闸外水位,2023/10/01,12:30:58,4.0
上游闸内水位,2023/10/01,12:33:27,4.1
上游闸外水位,2023/10/01,12:33:27,4.0
内河侧水位,2023/10/01,13:00:00,4.0
长江侧水位,2023/10/01,13:00:00,4.4
上游闸内水位,2023/10/01,15:18:10,3.9
上游闸外水位,2023/10/01,15:18:10,3.9
下游闸内水位,2023/10/01,15:20:41,3.9
下游闸外水位,2023/10/01,15:20:41,4.1
下游闸内水位,2023/10/01,15:22:06,4.1
下游闸外水位,2023/10/01,15:22:06,4.1
内河侧水位,2023/10/01,16:00:00,3.9
长江侧水位,2023/10/01,16:00:00,4.0
上游闸内水位,2023/10/01,23:00:03,4.8
上游闸外水位,2023/10/01,23:00:03,4.7
下游闸内水位,2023/10/01,23:03:18,4.8
下游闸外水位,2023/10/01,23:03:18,5.0
下游闸内水位,2023/10/02,3:24:52,4.3
下游闸外水位,2023/10/02,3:24:52,4.2
下游闸内水位,2023/10/02,3:40:11,4.2
下游闸外水位,2023/10/02,3:40:11,4.1
上游闸内水位,2023/10/02,3:42:46,4.2
上游闸外水位,2023/10/02,3:42:46,4.1
上游闸内水位,2023/10/02,3:44:14,4.2
上游闸外水位,2023/10/02,3:44:14,4.2
内河侧水位,2023/10/02,4:00:00,4.1
长江侧水位,2023/10/02,4:00:00,4.1
下游闸内水位,2023/10/02,5:01:18,4.1
下游闸外水位,2023/10/02,5:01:18,4.1
下游闸内水位,2023/10/02,5:48:01,5.1
下游闸外水位,2023/10/02,5:48:01,5.0
上游闸内水位,2023/10/02,5:50:37,5.1
上游闸外水位,2023/10/02,5:50:37,4.4
内河侧水位,2023/10/02,6:00:00,4.5
长江侧水位,2023/10/02,6:00:00,5.2
下游闸内水位,2023/10/02,8:11:52,5.9
下游闸外水位,2023/10/02,8:11:52,5.8
上游闸内水位,2023/10/02,8:14:27,5.9
上游闸外水位,2023/10/02,8:14:27,4.9
上游闸内水位,2023/10/02,8:17:42,5.1
上游闸外水位,2023/10/02,8:17:42,4.9
上游闸内水位,2023/10/02,8:35:19,5.0
上游闸外水位,2023/10/02,8:35:19,4.9
下游闸内水位,2023/10/02,8:38:22,5.0
下游闸外水位,2023/10/02,8:38:22,5.7
下游闸内水位,2023/10/02,8:40:57,5.5
下游闸外水位,2023/10/02,8:40:57,5.6
内河侧水位,2023/10/02,9:00:00,4.9
长江侧水位,2023/10/02,9:00:00,5.5
上游闸内水位,2023/10/02,9:35:47,4.9
上游闸外水位,2023/10/02,9:35:47,4.9
下游闸内水位,2023/10/02,9:38:30,4.9
下游闸外水位,2023/10/02,9:38:30,5.3
下游闸内水位,2023/10/02,9:40:05,5.2
下游闸外水位,2023/10/02,9:40:05,5.3
内河侧水位,2023/10/02,10:00:00,4.9
长江侧水位,2023/10/02,10:00:00,5.2
下游闸内水位,2023/10/02,10:11:28,5.3
下游闸外水位,2023/10/02,10:11:28,5.2
上游闸内水位,2023/10/02,10:14:39,5.2
上游闸外水位,2023/10/02,10:14:39,4.8
上游闸内水位,2023/10/02,10:16:19,5.0
上游闸外水位,2023/10/02,10:16:19,4.8
上游闸内水位,2023/10/02,10:49:16,4.8
上游闸外水位,2023/10/02,10:49:16,4.8
下游闸内水位,2023/10/02,10:52:10,4.8
下游闸外水位,2023/10/02,10:52:10,5.0
下游闸内水位,2023/10/02,10:53:26,4.9
下游闸外水位,2023/10/02,10:53:26,5.0
内河侧水位,2023/10/02,11:00:00,4.7
长江侧水位,2023/10/02,11:00:00,5.0
内河侧水位,2023/10/02,13:00:00,4.5
内河侧水位,2023/10/01,8:00:00,4.0
长江侧水位,2023/10/01,8:00:00,5.7
上游闸内水位,2023/10/01,8:24:30,4.1
上游闸外水位,2023/10/01,8:24:30,4.0
下游闸内水位,2023/10/01,8:27:11,4.1
下游闸外水位,2023/10/01,8:27:11,5.6
下游闸内水位,2023/10/01,8:31:58,5.5
下游闸外水位,2023/10/01,8:31:58,5.5
下游闸内水位,2023/10/01,8:44:40,5.5
下游闸外水位,2023/10/01,8:44:40,5.4
上游闸内水位,2023/10/01,8:47:25,5.5
上游闸外水位,2023/10/01,8:47:25,4.0
上游闸内水位,2023/10/01,8:51:45,4.1
上游闸外水位,2023/10/01,8:51:45,4.0
内河侧水位,2023/10/01,9:00:00,4.0
长江侧水位,2023/10/01,9:00:00,5.3
上游闸内水位,2023/10/01,9:05:24,4.0
上游闸外水位,2023/10/01,9:05:24,4.0
下游闸内水位,2023/10/01,9:08:07,4.1
下游闸外水位,2023/10/01,9:08:07,5.3
下游闸内水位,2023/10/01,9:11:51,5.2
下游闸外水位,2023/10/01,9:11:51,5.3
上游闸内水位,2023/10/01,9:42:22,5.2
上游闸外水位,2023/10/01,9:42:22,4.0
上游闸内水位,2023/10/01,10:23:47,4.0
上游闸外水位,2023/10/01,10:23:47,4.0
下游闸内水位,2023/10/01,10:26:25,4.0
下游闸外水位,2023/10/01,10:26:25,5.0
下游闸内水位,2023/10/01,10:29:33,4.8
下游闸外水位,2023/10/01,10:29:33,4.9
内河侧水位,2023/10/01,11:00:00,4.0
长江侧水位,2023/10/01,11:00:00,4.8
上游闸内水位,2023/10/01,14:21:16,4.0
上游闸外水位,2023/10/01,14:21:16,3.9
下游闸内水位,2023/10/01,14:23:48,4.0
下游闸外水位,2023/10/01,14:23:48,4.2
下游闸内水位,2023/10/01,14:54:41,4.2
下游闸外水位,2023/10/01,14:54:41,4.1
上游闸内水位,2023/10/01,14:57:18,4.2
上游闸外水位,2023/10/01,14:57:18,3.9
上游闸内水位,2023/10/01,14:58:44,4.1
上游闸外水位,2023/10/01,14:58:44,3.9
内河侧水位,2023/10/01,15:00:00,3.9
长江侧水位,2023/10/01,15:00:00,4.2
上游闸内水位,2023/10/01,19:00:39,4.8
上游闸外水位,2023/10/01,19:00:39,4.7
下游闸内水位,2023/10/01,19:03:15,4.8
下游闸外水位,2023/10/01,19:03:15,5.9
下游闸内水位,2023/10/01,19:06:30,5.7
下游闸外水位,2023/10/01,19:06:30,5.9
下游闸内水位,2023/10/01,19:23:10,6.0
下游闸外水位,2023/10/01,19:23:10,6.0
上游闸内水位,2023/10/01,19:25:53,6.1
上游闸外水位,2023/10/01,19:25:53,4.9
上游闸内水位,2023/10/01,19:29:41,5.0
上游闸外水位,2023/10/01,19:29:41,4.8
上游闸内水位,2023/10/01,19:59:31,5.0
上游闸外水位,2023/10/01,19:59:31,4.9
内河侧水位,2023/10/01,20:00:00,4.9
长江侧水位,2023/10/01,20:00:00,5.9
上游闸内水位,2023/10/01,21:03:56,5.0
上游闸外水位,2023/10/01,21:03:56,5.0
下游闸内水位,2023/10/01,21:06:30,5.0
下游闸外水位,2023/10/01,21:06:30,5.5
下游闸内水位,2023/10/01,21:08:29,5.3
下游闸外水位,2023/10/01,21:08:29,5.4
上游闸内水位,2023/10/01,21:39:05,5.4
上游闸外水位,2023/10/01,21:39:05,4.9
上游闸内水位,2023/10/01,21:41:26,5.0
上游闸外水位,2023/10/01,21:41:26,4.9
上游闸内水位,2023/10/01,21:51:58,4.9
上游闸外水位,2023/10/01,21:51:58,4.9
下游闸内水位,2023/10/01,21:54:32,4.9
下游闸外水位,2023/10/01,21:54:32,5.3
下游闸内水位,2023/10/01,21:56:04,5.1
下游闸外水位,2023/10/01,21:56:04,5.3
内河侧水位,2023/10/01,22:00:00,4.9
长江侧水位,2023/10/01,22:00:00,5.3
下游闸内水位,2023/10/01,23:35:08,4.9
下游闸外水位,2023/10/01,23:35:08,4.8
上游闸内水位,2023/10/01,23:37:44,4.9
上游闸外水位,2023/10/01,23:37:44,4.7
上游闸内水位,2023/10/01,23:39:17,4.8
上游闸外水位,2023/10/01,23:39:17,4.7
内河侧水位,2023/10/02,0:00:00,4.6
长江侧水位,2023/10/02,0:00:00,4.8
下游闸内水位,2023/10/02,0:28:12,4.7
上游闸内水位,2023/10/02,0:23:35,4.6
上游闸外水位,2023/10/02,0:23:35,4.6
下游闸内水位,2023/10/02,0:26:53,4.6
下游闸外水位,2023/10/02,0:26:53,4.7
下游闸外水位,2023/10/02,0:28:12,4.7
内河侧水位,2023/10/02,1:00:00,4.5
长江侧水位,2023/10/02,1:00:00,4.6
下游闸内水位,2023/10/02,2:34:07,4.4
下游闸外水位,2023/10/02,2:34:07,4.3
上游闸内水位,2023/10/02,2:37:25,4.3
上游闸外水位,2023/10/02,2:37:25,4.3
上游闸内水位,2023/10/02,2:38:54,4.3
上游闸外水位,2023/10/02,2:38:54,4.3
内河侧水位,2023/10/02,3:00:00,4.2
长江侧水位,2023/10/02,3:00:00,4.2
上游闸内水位,2023/10/02,4:11:26,4.1
上游闸外水位,2023/10/02,4:11:26,4.1
下游闸内水位,2023/10/02,4:14:05,4.1
下游闸外水位,2023/10/02,4:14:05,4.0
下游闸内水位,2023/10/02,4:31:15,4.1
下游闸外水位,2023/10/02,4:31:15,4.0
上游闸内水位,2023/10/02,4:34:17,4.1
上游闸外水位,2023/10/02,4:34:17,4.1
上游闸内水位,2023/10/02,4:35:44,4.1
上游闸外水位,2023/10/02,4:35:44,4.1
上游闸内水位,2023/10/02,4:58:40,4.1
上游闸外水位,2023/10/02,4:58:40,4.1
内河侧水位,2023/10/02,5:00:00,4.1
长江侧水位,2023/10/02,5:00:00,4.1
上游闸内水位,2023/10/02,5:53:23,4.5
上游闸外水位,2023/10/02,5:53:23,4.4
上游闸内水位,2023/10/02,6:30:52,4.6
上游闸外水位,2023/10/02,6:30:52,4.6
下游闸内水位,2023/10/02,6:33:22,4.6
下游闸外水位,2023/10/02,6:33:22,5.5
下游闸内水位,2023/10/02,6:36:14,5.4
下游闸外水位,2023/10/02,6:36:14,5.5
内河侧水位,2023/10/02,7:00:00,4.7
长江侧水位,2023/10/02,7:00:00,5.6
下游闸内水位,2023/10/02,9:03:13,5.6
下游闸外水位,2023/10/02,9:03:13,5.5
上游闸内水位,2023/10/02,9:06:58,5.6
上游闸外水位,2023/10/02,9:06:58,4.9
上游闸内水位,2023/10/02,9:09:24,5.1
上游闸外水位,2023/10/02,9:09:24,4.9
下游闸内水位,2023/10/02,11:13:10,5.0
下游闸外水位,2023/10/02,11:13:10,4.9
上游闸内水位,2023/10/02,11:19:39,5.0
上游闸外水位,2023/10/02,11:19:39,4.7
上游闸内水位,2023/10/02,11:21:19,4.8
上游闸外水位,2023/10/02,11:21:19,4.7
下游闸内水位,2023/10/02,11:24:34,4.7
下游闸外水位,2023/10/02,11:24:34,4.9
内河侧水位,2023/10/02,12:00:00,4.7
长江侧水位,2023/10/02,12:00:00,4.8
内河侧水位,2023/10/02,14:00:00,4.4
长江侧水位,2023/10/02,14:00:00,4.4
下游闸内水位,2023/10/02,15:20:42,4.3
下游闸外水位,2023/10/02,15:20:42,4.2
上游闸内水位,2023/10/02,15:23:43,4.3
上游闸外水位,2023/10/02,15:23:43,4.2
上游闸内水位,2023/10/02,15:25:10,4.2
上游闸外水位,2023/10/02,15:25:10,4.2
上游闸内水位,2023/10/02,15:50:53,4.2
上游闸外水位,2023/10/02,15:50:53,4.1
下游闸内水位,2023/10/02,15:53:33,4.2
下游闸外水位,2023/10/02,15:53:33,4.1
下游闸内水位,2023/10/02,15:54:48,4.2
下游闸外水位,2023/10/02,15:54:48,4.1
内河侧水位,2023/10/02,16:00:00,4.1
长江侧水位,2023/10/02,16:00:00,4.1
下游闸内水位,2023/10/02,16:24:42,4.1
下游闸外水位,2023/10/02,16:24:42,4.1
上游闸内水位,2023/10/02,16:27:18,4.1
上游闸外水位,2023/10/02,16:27:18,4.1
上游闸内水位,2023/10/02,16:29:19,4.1
上游闸外水位,2023/10/02,16:29:19,4.1
内河侧水位,2023/10/02,17:00:00,4.0
长江侧水位,2023/10/02,17:00:00,4.0
上游闸内水位,2023/10/02,17:53:34,4.3
上游闸外水位,2023/10/02,17:53:34,4.3
下游闸内水位,2023/10/02,18:41:26,5.6
下游闸外水位,2023/10/02,18:41:26,5.5
上游闸内水位,2023/10/02,18:44:19,5.6
上游闸外水位,2023/10/02,18:44:19,4.6
上游闸内水位,2023/10/02,18:47:42,4.7
上游闸外水位,2023/10/02,18:47:42,4.6
下游闸内水位,2023/10/02,7:12:42,5.8
下游闸外水位,2023/10/02,7:12:42,5.7
上游闸内水位,2023/10/02,7:15:22,5.8
上游闸外水位,2023/10/02,7:15:22,4.8
上游闸内水位,2023/10/02,7:19:07,4.8
上游闸外水位,2023/10/02,7:19:07,4.7
上游闸内水位,2023/10/02,7:47:15,4.9
上游闸外水位,2023/10/02,7:47:15,4.9
下游闸内水位,2023/10/02,7:49:52,4.9
下游闸外水位,2023/10/02,7:49:52,5.8
下游闸内水位,2023/10/02,7:52:50,5.7
下游闸外水位,2023/10/02,7:52:50,5.8
内河侧水位,2023/10/02,8:00:00,4.9
长江侧水位,2023/10/02,8:00:00,5.8
内河侧水位,2023/10/02,19:00:00,4.7
长江侧水位,2023/10/02,19:00:00,5.6
上游闸内水位,2023/10/02,19:38:06,5.9
上游闸外水位,2023/10/02,19:38:06,4.8
上游闸内水位,2023/10/02,20:17:23,4.9
上游闸外水位,2023/10/02,20:17:23,4.9
下游闸内水位,2023/10/02,20:20:44,4.9
下游闸外水位,2023/10/02,20:20:44,5.9
下游闸内水位,2023/10/02,20:24:28,5.9
下游闸外水位,2023/10/02,20:24:28,5.9
下游闸内水位,2023/10/02,20:57:46,5.8
下游闸外水位,2023/10/02,20:57:46,5.8
内河侧水位,2023/10/02,21:00:00,4.9
长江侧水位,2023/10/02,21:00:00,5.7
上游闸内水位,2023/10/02,21:34:37,5.0
上游闸外水位,2023/10/02,21:34:37,4.9
下游闸内水位,2023/10/02,21:38:01,5.0
下游闸外水位,2023/10/02,21:38:01,5.5
下游闸内水位,2023/10/02,21:39:55,5.3
下游闸外水位,2023/10/02,21:39:55,5.5
内河侧水位,2023/10/02,22:00:00,4.9
长江侧水位,2023/10/02,22:00:00,5.4
下游闸内水位,2023/10/02,22:18:54,5.4
下游闸外水位,2023/10/02,22:18:54,5.3
上游闸内水位,2023/10/02,22:22:29,5.3
上游闸外水位,2023/10/02,22:22:29,4.9
上游闸内水位,2023/10/02,22:24:40,5.0
上游闸外水位,2023/10/02,22:24:40,4.9
上游闸内水位,2023/10/02,22:57:56,4.8
上游闸外水位,2023/10/02,22:57:56,4.8
内河侧水位,2023/10/02,23:00:00,4.8
长江侧水位,2023/10/02,23:00:00,5.1
下游闸内水位,2023/10/02,23:00:33,4.9
下游闸外水位,2023/10/02,23:00:33,5.1
下游闸内水位,2023/10/02,23:02:02,5.0
下游闸外水位,2023/10/02,23:02:02,5.1
下游闸内水位,2023/10/02,23:38:38,5.0
下游闸外水位,2023/10/02,23:38:38,5.0
上游闸内水位,2023/10/02,23:41:23,5.0
上游闸外水位,2023/10/02,23:41:23,4.7
上游闸内水位,2023/10/02,23:42:57,4.9
上游闸外水位,2023/10/02,23:42:57,4.7
内河侧水位,2023/10/03,0:00:00,4.7
长江侧水位,2023/10/03,0:00:00,4.9
上游闸内水位,2023/10/03,0:23:09,4.7
上游闸外水位,2023/10/03,0:23:09,4.7
下游闸内水位,2023/10/03,0:26:00,4.7
下游闸外水位,2023/10/03,0:26:00,4.8
下游闸内水位,2023/10/03,0:27:23,4.8
下游闸外水位,2023/10/03,0:27:23,4.8
内河侧水位,2023/10/03,1:00:00,4.6
长江侧水位,2023/10/03,1:00:00,4.7
下游闸内水位,2023/10/03,1:02:12,4.8
下游闸外水位,2023/10/03,1:02:12,4.7
上游闸内水位,2023/10/03,1:06:16,4.7
上游闸外水位,2023/10/03,1:06:16,4.6
上游闸内水位,2023/10/03,1:07:58,4.6
上游闸外水位,2023/10/03,1:07:58,4.6
上游闸内水位,2023/10/03,1:43:14,4.5
上游闸外水位,2023/10/03,1:43:14,4.5
下游闸内水位,2023/10/03,1:46:13,4.6
下游闸外水位,2023/10/03,1:46:13,4.5
